cellosaurus_id,cell_line_name,pubchem_id,drug_name,AUC,tissue
CVCL_1464,NCI-H1355,44137675,AZD6482,0.4039375,Lung
CVCL_1464,NCI-H1355,6450551,Axitinib,0.41471875,Lung
CVCL_1464,NCI-H1355,9926054,BMS-345541,0.39090625,Lung
CVCL_1479,NCI-H1581,11152667,AZD7762,0.27998125,Lung
CVCL_1479,NCI-H1581,123631,Gefitinib,0.39175,Lung
CVCL_1479,NCI-H1581,135398516,OSI-027,0.269159375,Lung
CVCL_1479,NCI-H1581,156422,Doramapimod,0.43371875,Lung
CVCL_1479,NCI-H1581,176870,Erlotinib,0.39353125,Lung
CVCL_1479,NCI-H1581,216239,Sorafenib,0.311890625,Lung
CVCL_1479,NCI-H1581,24771867,Alisertib,0.290246875,Lung
CVCL_1479,NCI-H1581,135398738,Dacarbazine,0.458375,Lung
CVCL_1479,NCI-H1581,3062316,Dasatinib,0.395875,Lung
CVCL_1479,NCI-H1581,36314,Paclitaxel,0.131859375,Lung
CVCL_1479,NCI-H1581,44137675,AZD6482,0.3786875,Lung
CVCL_1479,NCI-H1581,6450551,Axitinib,0.31278125,Lung
CVCL_1479,NCI-H1581,9926054,BMS-345541,0.37753125,Lung
CVCL_1515,NCI-H2023,11152667,AZD7762,0.285590625,Lung
CVCL_1515,NCI-H2023,123631,Gefitinib,0.38778125,Lung
CVCL_1515,NCI-H2023,135398516,OSI-027,0.39615625,Lung
CVCL_1515,NCI-H2023,156422,Doramapimod,0.46178125,Lung
CVCL_1515,NCI-H2023,176870,Erlotinib,0.4420625,Lung
CVCL_1515,NCI-H2023,216239,Sorafenib,0.4961875,Lung
CVCL_1515,NCI-H2023,24771867,Alisertib,0.4508125,Lung
CVCL_1515,NCI-H2023,24821094,Ibrutinib,0.4510625,Lung
CVCL_1515,NCI-H2023,135398738,Dacarbazine,0.45940625,Lung
CVCL_1515,NCI-H2023,3062316,Dasatinib,0.39790625,Lung
CVCL_1515,NCI-H2023,36314,Paclitaxel,0.320625,Lung
CVCL_1515,NCI-H2023,44137675,AZD6482,0.4125,Lung
CVCL_1515,NCI-H2023,6450551,Axitinib,0.4493125,Lung
CVCL_1515,NCI-H2023,9926054,BMS-345541,0.40071875,Lung
CVCL_1525,NCI-H209,11152667,AZD7762,0.30166875,Lung
CVCL_1525,NCI-H209,44137675,AZD6482,0.3915,Lung
CVCL_1529,NCI-H211,11152667,AZD7762,0.23420625,Lung
CVCL_1529,NCI-H211,123631,Gefitinib,0.40359375,Lung
CVCL_1529,NCI-H211,135398516,OSI-027,0.3258125,Lung
CVCL_1529,NCI-H211,156422,Doramapimod,0.44028125,Lung
CVCL_1529,NCI-H211,176870,Erlotinib,0.51903125,Lung
CVCL_1529,NCI-H211,216239,Sorafenib,0.35625,Lung
CVCL_1529,NCI-H211,24771867,Alisertib,0.243984375,Lung
CVCL_1529,NCI-H211,135398738,Dacarbazine,0.42640625,Lung
CVCL_1529,NCI-H211,3062316,Dasatinib,0.261984375,Lung
CVCL_1529,NCI-H211,36314,Paclitaxel,0.0754,Lung
CVCL_1529,NCI-H211,44137675,AZD6482,0.42378125,Lung
CVCL_1529,NCI-H211,6450551,Axitinib,0.342,Lung
CVCL_1529,NCI-H211,9926054,BMS-345541,0.3511875,Lung
CVCL_1536,NCI-H2171,11152667,AZD7762,0.243209375,Lung
CVCL_1536,NCI-H2171,24771867,Alisertib,0.234978125,Lung
CVCL_1536,NCI-H2171,24821094,Ibrutinib,0.40815625,Lung
CVCL_1536,NCI-H2171,135398738,Dacarbazine,0.4978125,Lung
CVCL_1536,NCI-H2171,36314,Paclitaxel,0.105275,Lung
CVCL_1536,NCI-H2171,9933475,Cediranib,0.35559375,Lung
CVCL_1539,NCI-H2196,11152667,AZD7762,0.2996,Lung
CVCL_1539,NCI-H2196,123631,Gefitinib,0.38509375,Lung
CVCL_1539,NCI-H2196,135398516,OSI-027,0.34878125,Lung
CVCL_1539,NCI-H2196,156422,Doramapimod,0.481875,Lung
CVCL_1539,NCI-H2196,176870,Erlotinib,0.53196875,Lung
CVCL_1539,NCI-H2196,216239,Sorafenib,0.3690625,Lung
CVCL_1539,NCI-H2196,24771867,Alisertib,0.45859375,Lung
CVCL_1539,NCI-H2196,24821094,Ibrutinib,0.39671875,Lung
CVCL_1539,NCI-H2196,135398738,Dacarbazine,0.46875,Lung
CVCL_1539,NCI-H2196,3062316,Dasatinib,0.39559375,Lung
CVCL_1539,NCI-H2196,36314,Paclitaxel,0.27401875,Lung
CVCL_1539,NCI-H2196,44137675,AZD6482,0.39803125,Lung
CVCL_1539,NCI-H2196,6450551,Axitinib,0.3866875,Lung
CVCL_1539,NCI-H2196,9926054,BMS-345541,0.333625,Lung
CVCL_1539,NCI-H2196,9933475,Cediranib,0.36303125,Lung
CVCL_1545,NCI-H2286,11152667,AZD7762,0.264021875,Lung
CVCL_1545,NCI-H2286,123631,Gefitinib,0.43390625,Lung
CVCL_1545,NCI-H2286,135398516,OSI-027,0.37821875,Lung
CVCL_1545,NCI-H2286,156422,Doramapimod,0.403125,Lung
CVCL_1545,NCI-H2286,176870,Erlotinib,0.41746875,Lung
CVCL_1545,NCI-H2286,216239,Sorafenib,0.46265625,Lung
CVCL_1545,NCI-H2286,24771867,Alisertib,0.36309375,Lung
CVCL_1545,NCI-H2286,24821094,Ibrutinib,0.38353125,Lung
CVCL_1545,NCI-H2286,135398738,Dacarbazine,0.5139375,Lung
CVCL_1545,NCI-H2286,3062316,Dasatinib,0.2088625,Lung
CVCL_1545,NCI-H2286,36314,Paclitaxel,0.238475,Lung
CVCL_1545,NCI-H2286,44137675,AZD6482,0.38471875,Lung
CVCL_1545,NCI-H2286,6450551,Axitinib,0.37621875,Lung
CVCL_1545,NCI-H2286,9926054,BMS-345541,0.54428125,Lung
CVCL_1559,NCI-H358,11152667,AZD7762,0.255146875,Lung
CVCL_1559,NCI-H358,123631,Gefitinib,0.294996875,Lung
CVCL_1559,NCI-H358,135398516,OSI-027,0.3178125,Lung
CVCL_1559,NCI-H358,156422,Doramapimod,0.4465,Lung
CVCL_1559,NCI-H358,176870,Erlotinib,0.27815625,Lung
CVCL_1559,NCI-H358,216239,Sorafenib,0.399,Lung
CVCL_1559,NCI-H358,24771867,Alisertib,0.303971875,Lung
CVCL_1559,NCI-H358,135398738,Dacarbazine,0.4770625,Lung
CVCL_1559,NCI-H358,3062316,Dasatinib,0.2681625,Lung
CVCL_1559,NCI-H358,36314,Paclitaxel,0.1179625,Lung
CVCL_1559,NCI-H358,44137675,AZD6482,0.3923125,Lung
CVCL_1559,NCI-H358,6450551,Axitinib,0.40084375,Lung
CVCL_1559,NCI-H358,9926054,BMS-345541,0.39978125,Lung
CVCL_1565,NCI-H510A,36314,Paclitaxel,0.0378125,Lung
CVCL_1565,NCI-H510A,6450551,Axitinib,0.26381875,Lung
CVCL_1569,NCI-H526,11152667,AZD7762,0.3043375,Lung
CVCL_1569,NCI-H526,123631,Gefitinib,0.40884375,Lung
CVCL_1569,NCI-H526,135398516,OSI-027,0.3981875,Lung
CVCL_1569,NCI-H526,156422,Doramapimod,0.44503125,Lung
CVCL_1569,NCI-H526,176870,Erlotinib,0.451375,Lung
CVCL_1569,NCI-H526,216239,Sorafenib,0.40303125,Lung
CVCL_1569,NCI-H526,24771867,Alisertib,0.27481875,Lung
CVCL_1569,NCI-H526,135398738,Dacarbazine,0.43096875,Lung
CVCL_1569,NCI-H526,3062316,Dasatinib,0.42834375,Lung
CVCL_1569,NCI-H526,44137675,AZD6482,0.42203125,Lung
CVCL_1569,NCI-H526,6450551,Axitinib,0.42015625,Lung
CVCL_1569,NCI-H526,9926054,BMS-345541,0.3618125,Lung
CVCL_1619,OCI-AML-2,11152667,AZD7762,0.155828125,Blood
CVCL_1619,OCI-AML-2,123631,Gefitinib,0.402125,Blood
CVCL_1619,OCI-AML-2,135398516,OSI-027,0.34846875,Blood
CVCL_1619,OCI-AML-2,156422,Doramapimod,0.41603125,Blood
CVCL_1619,OCI-AML-2,176870,Erlotinib,0.5465,Blood
CVCL_1619,OCI-AML-2,216239,Sorafenib,0.5708125,Blood
CVCL_1619,OCI-AML-2,24821094,Ibrutinib,0.4230625,Blood
CVCL_1619,OCI-AML-2,135398738,Dacarbazine,0.310309375,Blood
CVCL_1619,OCI-AML-2,3062316,Dasatinib,0.35890625,Blood
CVCL_1619,OCI-AML-2,36314,Paclitaxel,0.096465625,Blood
CVCL_1619,OCI-AML-2,44137675,AZD6482,0.4155,Blood
CVCL_1619,OCI-AML-2,6450551,Axitinib,0.34315625,Blood
CVCL_1619,OCI-AML-2,9926054,BMS-345541,0.3595,Blood
CVCL_1624,ONS-76,11152667,AZD7762,0.27170625,Brain
CVCL_1624,ONS-76,123631,Gefitinib,0.39696875,Brain
CVCL_1624,ONS-76,135398516,OSI-027,0.380125,Brain
CVCL_1624,ONS-76,156422,Doramapimod,0.46659375,Brain
CVCL_1624,ONS-76,176870,Erlotinib,0.45390625,Brain
CVCL_1624,ONS-76,216239,Sorafenib,0.3713125,Brain
CVCL_1624,ONS-76,24771867,Alisertib,0.4034375,Brain
CVCL_1624,ONS-76,135398738,Dacarbazine,0.44465625,Brain
CVCL_1624,ONS-76,3062316,Dasatinib,0.282471875,Brain
CVCL_1624,ONS-76,36314,Paclitaxel,0.244334375,Brain
CVCL_1624,ONS-76,44137675,AZD6482,0.37028125,Brain
CVCL_1624,ONS-76,6450551,Axitinib,0.4216875,Brain
CVCL_1624,ONS-76,9926054,BMS-345541,0.39584375,Brain
CVCL_1626,OS-RC-2,11152667,AZD7762,0.281959375,Kidney
CVCL_1626,OS-RC-2,123631,Gefitinib,0.40459375,Kidney
CVCL_1626,OS-RC-2,135398516,OSI-027,0.38428125,Kidney
CVCL_1626,OS-RC-2,156422,Doramapimod,0.4620625,Kidney
CVCL_1626,OS-RC-2,176870,Erlotinib,0.4195,Kidney
CVCL_1626,OS-RC-2,216239,Sorafenib,0.45265625,Kidney
CVCL_1626,OS-RC-2,24771867,Alisertib,0.44809375,Kidney
CVCL_1626,OS-RC-2,3062316,Dasatinib,0.27223125,Kidney
CVCL_1626,OS-RC-2,36314,Paclitaxel,0.349875,Kidney
CVCL_1626,OS-RC-2,44137675,AZD6482,0.33884375,Kidney
CVCL_1626,OS-RC-2,6450551,Axitinib,0.440875,Kidney
CVCL_1626,OS-RC-2,9926054,BMS-345541,0.422375,Kidney
CVCL_1633,Panc 02.03,123631,Gefitinib,0.4379375,Pancreas
CVCL_1633,Panc 02.03,135398516,OSI-027,0.42953125,Pancreas
CVCL_1633,Panc 02.03,156422,Doramapimod,0.452125,Pancreas
CVCL_1633,Panc 02.03,176870,Erlotinib,0.45959375,Pancreas
CVCL_1633,Panc 02.03,216239,Sorafenib,0.42159375,Pancreas
CVCL_1633,Panc 02.03,24771867,Alisertib,0.436125,Pancreas
CVCL_1633,Panc 02.03,24821094,Ibrutinib,0.46653125,Pancreas
CVCL_1633,Panc 02.03,135398738,Dacarbazine,0.43509375,Pancreas
CVCL_1633,Panc 02.03,3062316,Dasatinib,0.3556875,Pancreas
CVCL_1633,Panc 02.03,36314,Paclitaxel,0.290146875,Pancreas
CVCL_1633,Panc 02.03,6450551,Axitinib,0.43815625,Pancreas
CVCL_1633,Panc 02.03,9926054,BMS-345541,0.39725,Pancreas
CVCL_1633,Panc 02.03,9933475,Cediranib,0.386375,Pancreas
CVCL_1649,RD,11152667,AZD7762,0.29548125,Muscle
CVCL_1649,RD,123631,Gefitinib,0.39740625,Muscle
CVCL_1649,RD,135398516,OSI-027,0.37609375,Muscle
CVCL_1649,RD,156422,Doramapimod,0.429375,Muscle
CVCL_1649,RD,176870,Erlotinib,0.459375,Muscle
CVCL_1649,RD,216239,Sorafenib,0.3834375,Muscle
CVCL_1649,RD,24771867,Alisertib,0.37253125,Muscle
CVCL_1649,RD,24821094,Ibrutinib,0.42346875,Muscle
CVCL_1649,RD,135398738,Dacarbazine,0.45153125,Muscle
CVCL_1649,RD,3062316,Dasatinib,0.31653125,Muscle
CVCL_1649,RD,36314,Paclitaxel,0.17821875,Muscle
CVCL_1649,RD,44137675,AZD6482,0.4275,Muscle
CVCL_1649,RD,6450551,Axitinib,0.4231875,Muscle
CVCL_1649,RD,9926054,BMS-345541,0.37353125,Muscle
CVCL_1649,RD,9933475,Cediranib,0.36246875,Muscle
CVCL_1651,RERF-LC-Ad1,11152667,AZD7762,0.310009375,Lung
CVCL_1651,RERF-LC-Ad1,123631,Gefitinib,0.41559375,Lung
CVCL_1651,RERF-LC-Ad1,135398516,OSI-027,0.43328125,Lung
CVCL_1651,RERF-LC-Ad1,156422,Doramapimod,0.4754375,Lung
CVCL_1651,RERF-LC-Ad1,176870,Erlotinib,0.4775625,Lung
CVCL_1651,RERF-LC-Ad1,216239,Sorafenib,0.46678125,Lung
CVCL_1651,RERF-LC-Ad1,24771867,Alisertib,0.50984375,Lung
CVCL_1651,RERF-LC-Ad1,135398738,Dacarbazine,0.525625,Lung
CVCL_1651,RERF-LC-Ad1,3062316,Dasatinib,0.38265625,Lung
CVCL_1651,RERF-LC-Ad1,36314,Paclitaxel,0.4035625,Lung
CVCL_1651,RERF-LC-Ad1,44137675,AZD6482,0.45090625,Lung
CVCL_1651,RERF-LC-Ad1,6450551,Axitinib,0.46875,Lung
CVCL_1651,RERF-LC-Ad1,9926054,BMS-345541,0.42621875,Lung
CVCL_1679,SBC-5,11152667,AZD7762,0.284765625,Lung
CVCL_1679,SBC-5,123631,Gefitinib,0.416375,Lung
CVCL_1679,SBC-5,135398516,OSI-027,0.4305625,Lung
CVCL_1679,SBC-5,156422,Doramapimod,0.46715625,Lung
CVCL_1679,SBC-5,176870,Erlotinib,0.4429375,Lung
CVCL_1679,SBC-5,216239,Sorafenib,0.35209375,Lung
CVCL_1679,SBC-5,24771867,Alisertib,0.34965625,Lung
CVCL_1679,SBC-5,135398738,Dacarbazine,0.46646875,Lung
CVCL_1679,SBC-5,3062316,Dasatinib,0.43034375,Lung
CVCL_1679,SBC-5,36314,Paclitaxel,0.11003125,Lung
CVCL_1679,SBC-5,44137675,AZD6482,0.46796875,Lung
CVCL_1679,SBC-5,6450551,Axitinib,0.41846875,Lung
CVCL_1679,SBC-5,9926054,BMS-345541,0.41965625,Lung
CVCL_1682,SCC-25,11152667,AZD7762,0.24538125,Head And Neck
CVCL_1682,SCC-25,123631,Gefitinib,0.27498125,Head And Neck
CVCL_1682,SCC-25,135398516,OSI-027,0.323875,Head And Neck
CVCL_1682,SCC-25,156422,Doramapimod,0.464125,Head And Neck
CVCL_1682,SCC-25,176870,Erlotinib,0.32278125,Head And Neck
CVCL_1682,SCC-25,216239,Sorafenib,0.398875,Head And Neck
CVCL_1682,SCC-25,24771867,Alisertib,0.31033125,Head And Neck
CVCL_1682,SCC-25,24821094,Ibrutinib,0.185465625,Head And Neck
CVCL_1682,SCC-25,3062316,Dasatinib,0.15211875,Head And Neck
CVCL_1682,SCC-25,36314,Paclitaxel,0.123340625,Head And Neck
CVCL_1682,SCC-25,44137675,AZD6482,0.35578125,Head And Neck
CVCL_1682,SCC-25,6450551,Axitinib,0.399875,Head And Neck
CVCL_1682,SCC-25,9926054,BMS-345541,0.36465625,Head And Neck
CVCL_1690,SF295,11152667,AZD7762,0.26736875,Brain
CVCL_1690,SF295,123631,Gefitinib,0.44653125,Brain
CVCL_1690,SF295,135398516,OSI-027,0.3796875,Brain
CVCL_1690,SF295,156422,Doramapimod,0.46934375,Brain
CVCL_1690,SF295,176870,Erlotinib,0.47425,Brain
CVCL_1690,SF295,216239,Sorafenib,0.39578125,Brain
CVCL_1690,SF295,24771867,Alisertib,0.38425,Brain
CVCL_1690,SF295,135398738,Dacarbazine,0.4795,Brain
CVCL_1690,SF295,3062316,Dasatinib,0.426625,Brain
CVCL_1690,SF295,36314,Paclitaxel,0.37609375,Brain
CVCL_1690,SF295,44137675,AZD6482,0.38484375,Brain
CVCL_1690,SF295,6450551,Axitinib,0.40228125,Brain
CVCL_1690,SF295,9926054,BMS-345541,0.43021875,Brain
CVCL_1700,SK-N-AS,11152667,AZD7762,0.1693,Nervous System
CVCL_1700,SK-N-AS,123631,Gefitinib,0.41584375,Nervous System
CVCL_1700,SK-N-AS,135398516,OSI-027,0.38421875,Nervous System
CVCL_1700,SK-N-AS,156422,Doramapimod,0.43828125,Nervous System
CVCL_1700,SK-N-AS,176870,Erlotinib,0.45540625,Nervous System
CVCL_1700,SK-N-AS,216239,Sorafenib,0.378375,Nervous System
CVCL_1700,SK-N-AS,24771867,Alisertib,0.32925,Nervous System
CVCL_1700,SK-N-AS,24821094,Ibrutinib,0.45765625,Nervous System
CVCL_1700,SK-N-AS,135398738,Dacarbazine,0.43871875,Nervous System
CVCL_1700,SK-N-AS,3062316,Dasatinib,0.38996875,Nervous System
CVCL_1700,SK-N-AS,36314,Paclitaxel,0.200765625,Nervous System
CVCL_1700,SK-N-AS,44137675,AZD6482,0.42946875,Nervous System
CVCL_1700,SK-N-AS,6450551,Axitinib,0.39090625,Nervous System
CVCL_1700,SK-N-AS,9926054,BMS-345541,0.3655625,Nervous System
CVCL_1700,SK-N-AS,9933475,Cediranib,0.3563125,Nervous System
CVCL_1754,TE 441.T,11152667,AZD7762,0.292209375,Muscle
CVCL_1754,TE 441.T,123631,Gefitinib,0.41603125,Muscle
CVCL_1754,TE 441.T,135398516,OSI-027,0.35884375,Muscle
CVCL_1754,TE 441.T,156422,Doramapimod,0.4481875,Muscle
CVCL_1754,TE 441.T,176870,Erlotinib,0.41896875,Muscle
CVCL_1754,TE 441.T,216239,Sorafenib,0.3706875,Muscle
CVCL_1754,TE 441.T,24771867,Alisertib,0.36403125,Muscle
CVCL_1754,TE 441.T,24821094,Ibrutinib,0.41728125,Muscle
CVCL_1754,TE 441.T,135398738,Dacarbazine,0.45796875,Muscle
CVCL_1754,TE 441.T,3062316,Dasatinib,0.4236875,Muscle
CVCL_1754,TE 441.T,36314,Paclitaxel,0.2383875,Muscle
CVCL_1754,TE 441.T,44137675,AZD6482,0.3625625,Muscle
CVCL_1754,TE 441.T,6450551,Axitinib,0.39228125,Muscle
CVCL_1754,TE 441.T,9926054,BMS-345541,0.363625,Muscle
CVCL_1754,TE 441.T,9933475,Cediranib,0.35115625,Muscle
CVCL_1760,TE-10,11152667,AZD7762,0.20939375,Esophagus
CVCL_1760,TE-10,123631,Gefitinib,0.36296875,Esophagus
CVCL_1760,TE-10,135398516,OSI-027,0.3758125,Esophagus
CVCL_1760,TE-10,156422,Doramapimod,0.45846875,Esophagus
CVCL_1760,TE-10,176870,Erlotinib,0.4014375,Esophagus
CVCL_1760,TE-10,216239,Sorafenib,0.40253125,Esophagus
CVCL_1760,TE-10,24771867,Alisertib,0.422875,Esophagus
CVCL_1760,TE-10,135398738,Dacarbazine,0.4265,Esophagus
CVCL_1760,TE-10,3062316,Dasatinib,0.27961875,Esophagus
CVCL_1760,TE-10,36314,Paclitaxel,0.23831875,Esophagus
CVCL_1760,TE-10,44137675,AZD6482,0.41046875,Esophagus
CVCL_1760,TE-10,6450551,Axitinib,0.44403125,Esophagus
CVCL_1760,TE-10,9926054,BMS-345541,0.38084375,Esophagus
CVCL_1767,TE-9,11152667,AZD7762,0.273721875,Esophagus
CVCL_1767,TE-9,123631,Gefitinib,0.3895,Esophagus
CVCL_1767,TE-9,135398516,OSI-027,0.412375,Esophagus
CVCL_1767,TE-9,156422,Doramapimod,0.466375,Esophagus
CVCL_1767,TE-9,176870,Erlotinib,0.41446875,Esophagus
CVCL_1767,TE-9,216239,Sorafenib,0.39871875,Esophagus
CVCL_1767,TE-9,24771867,Alisertib,0.33875,Esophagus
CVCL_1767,TE-9,135398738,Dacarbazine,0.4478125,Esophagus
CVCL_1767,TE-9,3062316,Dasatinib,0.304878125,Esophagus
CVCL_1767,TE-9,44137675,AZD6482,0.44953125,Esophagus
CVCL_1767,TE-9,6450551,Axitinib,0.40928125,Esophagus
CVCL_1774,TT,11152667,AZD7762,0.27549375,Esophagus
CVCL_1774,TT,123631,Gefitinib,0.3209375,Esophagus
CVCL_1774,TT,135398516,OSI-027,0.39396875,Esophagus
CVCL_1774,TT,156422,Doramapimod,0.44534375,Esophagus
CVCL_1774,TT,176870,Erlotinib,0.35621875,Esophagus
CVCL_1774,TT,216239,Sorafenib,0.39721875,Esophagus
CVCL_1774,TT,24771867,Alisertib,0.43278125,Esophagus
CVCL_1774,TT,135398738,Dacarbazine,0.4118125,Esophagus
CVCL_1774,TT,3062316,Dasatinib,0.30311875,Esophagus
CVCL_1774,TT,36314,Paclitaxel,0.19031875,Esophagus
CVCL_1774,TT,44137675,AZD6482,0.4210625,Esophagus
CVCL_1774,TT,6450551,Axitinib,0.42390625,Esophagus
CVCL_1774,TT,9926054,BMS-345541,0.36671875,Esophagus
CVCL_1783,UM-UC-3,11152667,AZD7762,0.3063,Bladder
CVCL_1783,UM-UC-3,123631,Gefitinib,0.42734375,Bladder
CVCL_1783,UM-UC-3,135398516,OSI-027,0.40684375,Bladder
CVCL_1783,UM-UC-3,156422,Doramapimod,0.46153125,Bladder
CVCL_1783,UM-UC-3,176870,Erlotinib,0.44290625,Bladder
CVCL_1783,UM-UC-3,216239,Sorafenib,0.356375,Bladder
CVCL_1783,UM-UC-3,24771867,Alisertib,0.38865625,Bladder
CVCL_1783,UM-UC-3,24821094,Ibrutinib,0.44803125,Bladder
CVCL_1783,UM-UC-3,135398738,Dacarbazine,0.4635625,Bladder
CVCL_1783,UM-UC-3,3062316,Dasatinib,0.306703125,Bladder
CVCL_1783,UM-UC-3,36314,Paclitaxel,0.228571875,Bladder
CVCL_1783,UM-UC-3,44137675,AZD6482,0.3426875,Bladder
CVCL_1783,UM-UC-3,6450551,Axitinib,0.41078125,Bladder
CVCL_1783,UM-UC-3,9926054,BMS-345541,0.401,Bladder
CVCL_1798,42-MG-BA,11152667,AZD7762,0.234671875,Brain
CVCL_1798,42-MG-BA,123631,Gefitinib,0.225875,Brain
CVCL_1798,42-MG-BA,135398516,OSI-027,0.38128125,Brain
CVCL_1798,42-MG-BA,156422,Doramapimod,0.44140625,Brain
CVCL_1798,42-MG-BA,176870,Erlotinib,0.4350625,Brain
CVCL_1798,42-MG-BA,216239,Sorafenib,0.36378125,Brain
CVCL_1798,42-MG-BA,24771867,Alisertib,0.36721875,Brain
CVCL_1798,42-MG-BA,24821094,Ibrutinib,0.230675,Brain
CVCL_1798,42-MG-BA,135398738,Dacarbazine,0.32315625,Brain
CVCL_1798,42-MG-BA,3062316,Dasatinib,0.2021375,Brain
CVCL_1798,42-MG-BA,36314,Paclitaxel,0.264290625,Brain
CVCL_1798,42-MG-BA,44137675,AZD6482,0.36184375,Brain
CVCL_1798,42-MG-BA,5494449,Tozasertib,0.20401875,Brain
CVCL_1798,42-MG-BA,6450551,Axitinib,0.299840625,Brain
CVCL_1798,42-MG-BA,9926054,BMS-345541,0.3798125,Brain
CVCL_1798,42-MG-BA,9933475,Cediranib,0.242046875,Brain
CVCL_1818,Granta-519,11152667,AZD7762,0.13155625,Lymph
CVCL_1818,Granta-519,123631,Gefitinib,0.40840625,Lymph
CVCL_1818,Granta-519,135398516,OSI-027,0.3814375,Lymph
CVCL_1818,Granta-519,156422,Doramapimod,0.415875,Lymph
CVCL_1818,Granta-519,176870,Erlotinib,0.48628125,Lymph
CVCL_1818,Granta-519,216239,Sorafenib,0.3915625,Lymph
CVCL_1818,Granta-519,24771867,Alisertib,0.284409375,Lymph
CVCL_1818,Granta-519,24821094,Ibrutinib,0.3263125,Lymph
CVCL_1818,Granta-519,135398738,Dacarbazine,0.38834375,Lymph
CVCL_1818,Granta-519,3062316,Dasatinib,0.28933125,Lymph
CVCL_1818,Granta-519,36314,Paclitaxel,0.049509375,Lymph
CVCL_1818,Granta-519,44137675,AZD6482,0.35540625,Lymph
CVCL_1818,Granta-519,6450551,Axitinib,0.36353125,Lymph
CVCL_1818,Granta-519,9926054,BMS-345541,0.38396875,Lymph
CVCL_1818,Granta-519,9933475,Cediranib,0.35603125,Lymph
CVCL_1847,PaTu 8988t,11152667,AZD7762,0.2495125,Pancreas
CVCL_1847,PaTu 8988t,123631,Gefitinib,0.4505625,Pancreas
CVCL_1847,PaTu 8988t,135398516,OSI-027,0.4395625,Pancreas
CVCL_1847,PaTu 8988t,156422,Doramapimod,0.4956875,Pancreas
CVCL_1847,PaTu 8988t,176870,Erlotinib,0.413375,Pancreas
CVCL_1847,PaTu 8988t,216239,Sorafenib,0.39034375,Pancreas
CVCL_1847,PaTu 8988t,24771867,Alisertib,0.46875,Pancreas
CVCL_1847,PaTu 8988t,24821094,Ibrutinib,0.46440625,Pancreas
CVCL_1847,PaTu 8988t,135398738,Dacarbazine,0.4949375,Pancreas
CVCL_1847,PaTu 8988t,3062316,Dasatinib,0.32621875,Pancreas
CVCL_1847,PaTu 8988t,44137675,AZD6482,0.45775,Pancreas
CVCL_1847,PaTu 8988t,6450551,Axitinib,0.38828125,Pancreas
CVCL_1847,PaTu 8988t,9926054,BMS-345541,0.38475,Pancreas
CVCL_1847,PaTu 8988t,9933475,Cediranib,0.3843125,Pancreas
CVCL_2063,HCC827,11152667,AZD7762,0.226496875,Lung
CVCL_2063,HCC827,123631,Gefitinib,0.070734375,Lung
CVCL_2063,HCC827,135398516,OSI-027,0.35175,Lung
CVCL_2063,HCC827,156422,Doramapimod,0.4434375,Lung
CVCL_2063,HCC827,176870,Erlotinib,0.122553125,Lung
CVCL_2063,HCC827,216239,Sorafenib,0.40390625,Lung
CVCL_2063,HCC827,24771867,Alisertib,0.311596875,Lung
CVCL_2063,HCC827,3062316,Dasatinib,0.1146375,Lung
CVCL_2063,HCC827,36314,Paclitaxel,0.2402625,Lung
CVCL_2063,HCC827,44137675,AZD6482,0.384375,Lung
CVCL_2063,HCC827,6450551,Axitinib,0.42759375,Lung
CVCL_2063,HCC827,9926054,BMS-345541,0.3813125,Lung
CVCL_2094,KPL-1,123631,Gefitinib,,Breast
CVCL_2094,KPL-1,135398516,OSI-027,0.4625,Breast
CVCL_2094,KPL-1,156422,Doramapimod,0.46921875,Breast
CVCL_2094,KPL-1,176870,Erlotinib,0.46875,Breast
CVCL_2094,KPL-1,216239,Sorafenib,0.4185,Breast
CVCL_2094,KPL-1,24771867,Alisertib,0.44225,Breast
CVCL_2094,KPL-1,135398738,Dacarbazine,0.46875,Breast
CVCL_2094,KPL-1,3062316,Dasatinib,0.3408125,Breast
CVCL_2094,KPL-1,44137675,AZD6482,0.4441875,Breast
CVCL_2209,SUP-M2,123631,Gefitinib,0.38946875,Lymph
CVCL_2209,SUP-M2,135398516,OSI-027,0.298465625,Lymph
CVCL_2209,SUP-M2,156422,Doramapimod,0.4459375,Lymph
CVCL_2209,SUP-M2,176870,Erlotinib,0.44315625,Lymph
CVCL_2209,SUP-M2,216239,Sorafenib,0.3266875,Lymph
CVCL_2209,SUP-M2,24771867,Alisertib,0.1148375,Lymph
CVCL_2209,SUP-M2,24821094,Ibrutinib,0.37353125,Lymph
CVCL_2209,SUP-M2,135398738,Dacarbazine,0.3995625,Lymph
CVCL_2209,SUP-M2,3062316,Dasatinib,0.3756875,Lymph
CVCL_2209,SUP-M2,36314,Paclitaxel,0.022565625,Lymph
CVCL_2209,SUP-M2,44137675,AZD6482,0.33796875,Lymph
CVCL_2209,SUP-M2,6450551,Axitinib,0.3100625,Lymph
CVCL_2209,SUP-M2,9926054,BMS-345541,0.3436875,Lymph
CVCL_2209,SUP-M2,9933475,Cediranib,0.3585625,Lymph
CVCL_2891,EBC-1,11152667,AZD7762,0.28419375,Lung
CVCL_2891,EBC-1,123631,Gefitinib,0.3544375,Lung
CVCL_2891,EBC-1,135398516,OSI-027,0.345,Lung
